datetime,delay,distance,origin,destination
01261105,1043.5,114.114,FX1846,tm1846
01261105,1136.65,2330.26,FX1846,tm1846
01261106,1040.16,2480.44,FX1846,tm1846
01261107,1116.08,820.891,FX1846,tm1846
01261107,1158.92,2223.2,FX1846,tm1846
01261126,1157.5,3300.68,VC224,ok371
01261126,1118.79,1901.21,VC224,ok371
01261126,1178.46,3189.07,VC224,ok371
01261127,1089.24,3675.02,VC224,ok371
01261127,1177.92,1881.9,VC224,ok371
01261128,1169.71,2209.27,VC224,ok371
01261146,1169.81,1381.06,VC125,ok325
01261146,1160.67,519.626,VC125,ok325
01261146,1210.34,2546.77,VC125,ok325
01261147,1138.54,3290.34,VC125,ok325
01261147,1189.23,672.3,VC125,ok325
01261148,1107.04,314.597,VC125,ok325
01261148,1179.92,3612.19,VC125,ok325
01261205,1160.83,2123.08,MT9455,n3247
01261206,1100.93,880.592,MT9455,n3247
01261206,1189.82,2101.02,MT9455,n3247
01261206,1116.1,2358.79,MT9455,n3247
01261206,1114.75,978.39,MT9455,n3247
01261207,1090.31,1395.45,MT9455,n3247
01261207,1107.57,2431.22,MT9455,n3247
01261208,1144.52,1350.63,MT9455,n3247
01261210,1026.44,525.455,-N/A-,-N/A-
01261211,1050.34,1151.01,-N/A-,-N/A-
01261211,1023.98,319.385,-N/A-,-N/A-
01261224,1123.39,3624.67,AX1745,ok1583
01261225,1205.63,3085.85,AX1745,ok1583
01261225,1053.86,967.955,AX1745,ok1583
01261225,1155.94,2532.05,AX1745,ok1583
01261225,1164.06,4353.29,AX1745,ok1583
01261226,1120.1,2794.8,AX1745,ok1583
01261227,1228.47,3408.16,AX1745,ok1583
01261229,1064.21,343.505,-N/A-,-N/A-
01261230,1148.02,1841.42,N2,-N/A-
01261230,978.242,1859.36,-N/A-,-N/A-
01261244,1122.31,3925.91,DA609,ad609
01261244,1110.16,3407.09,DA609,ad609
01261244,1175.4,3866.14,DA609,ad609
01261245,1183.74,3399.5,DA609,ad609
01261245,1095.74,3960.55,DA609,ad609
01261246,1118.3,3764.33,DA609,ad609
01261249,1126.28,1269.69,N2,-N/A-
01261250,1031.08,1047.6,-N/A-,-N/A-
01261250,1047.94,1793.52,-N/A-,-N/A-
01261302,1162.8,2912.25,AQ2056,ok419
01261303,1149.57,3586.47,AQ2056,ok419
01261303,1130.27,3126.8,AQ2056,ok419
01261303,1100.79,3089.47,AQ2056,ok419
01261303,1130.93,1948.11,AQ2056,ok419
01261304,1119.09,2185.16,AQ2056,ok419
01261304,1147.06,1219.08,AQ2056,ok419
01261305,1170.4,225.578,AQ2056,ok419
01261309,955.253,1065.17,-N/A-,-N/A-
01261310,942.983,2205.85,-N/A-,-N/A-
01261310,1142.16,2729.97,N2,-N/A-
01261455,1187.31,4124.04,FX1583,tm1583
01261456,1230.2,3866.33,FX1583,tm1583
01261517,1117.88,519.466,IC683,tm1652
01261518,1092.27,1038.81,IC683,tm1652
01261518,1058.51,1726.58,IC683,tm1652
01261519,1153.98,465.235,IC683,tm1652
01261519,1069.41,740.267,IC683,tm1652
01261519,952.647,15.4156,IC683,tm1652
01261520,1077.65,4390.74,IC683,tm1652
01261537,1162.42,303.909,FX1553,tm1553
01261537,1212.08,1575.36,FX1553,tm1553
01261538,1165.5,1055.19,FX1553,tm1553
01261538,1150.98,382.433,FX1553,tm1553
01261539,1156.64,3567.86,FX1553,tm1553
01261539,1162.81,1569.67,FX1553,tm1553
01261539,1194.38,2385.15,FX1553,tm1553
01261556,1172.31,1849.34,FX1498,tm1498
01261556,1174.33,965.38,FX1498,tm1498
01261556,1185.07,3599.21,FX1498,tm1498
01261557,1143.63,3608.71,FX1498,tm1498
01261558,1134.72,2102.21,FX1498,tm1498
01261558,1153.36,375.408,FX1498,tm1498
01261615,1144.94,3247.95,FX1568,tm1568
01261616,1172.95,1161.99,FX1568,tm1568
01261616,1075.87,259.463,FX1568,tm1568
01261616,1201.21,2521.8,FX1568,tm1568
01261618,1180.84,176.64,FX1568,tm1568
01271123,895.568,2568.95,-N/A-,-N/A-
01271220,1132.14,2229.97,AQ2153,tm1504
01271317,894.993,2466.89,-N/A-,-N/A-
01271556,920.62,639.925,RB1546,ok1859
01281032,1098.36,2159.74,N2,-N/A-
01281033,1122.38,1560.27,N2,-N/A-
01281033,1076.36,728.627,N2,-N/A-
01281033,1061.77,1317.88,N2,-N/A-
01281033,1069.96,957.386,N2,-N/A-
01281034,1037.79,673.103,N2,-N/A-
01281034,1089.28,2469.01,N2,-N/A-
01281035,1117.58,2591.33,N2,-N/A-
01281053,1105.07,462.316,RB799,ok594
01281053,1047.97,1844.21,RB799,ok594
01281054,1035.69,981.984,RB799,ok594
01281054,1093.17,1912.97,RB799,ok594
01281055,1126.2,329.766,RB799,ok594
01281113,1053.76,3866.97,RB799,ok594
01281113,1042.82,3955.08,RB799,ok594
01281113,1071.76,3849.24,RB799,ok594
01281115,1110.9,3992.04,RB799,ok594
01281115,1103.92,4049.21,RB799,ok594
01281116,1049.36,3523.62,RB799,ok594
01281133,1131.97,1267.7,RB761,ok527
01281134,1122.14,3391.34,RB761,ok527
01281134,1110.69,2526.29,RB761,ok527
01281134,1154.6,5267.71,RB761,ok527
01281135,1053.3,2578.55,RB761,ok527
01281136,1112.3,902.64,RB761,ok527
01281155,1085.97,2562.99,AX1745,ok1583
01281156,1054.74,2202.28,AX1745,ok1583
01281156,1129.66,454.442,AX1745,ok1583
01281156,1107.77,1489.41,AX1745,ok1583
01281157,1057.01,974.223,AX1745,ok1583
01281157,1135.99,696.215,AX1745,ok1583
01281158,1159.14,848.121,AX1745,ok1583
01281215,1052.96,251.003,IC683,tm1652
01281215,1036.61,1322.29,IC683,tm1652
01281215,1064.35,245.847,IC683,tm1652
01281216,1036.35,457.745,IC683,tm1652
01281217,1167.05,664.415,IC683,tm1652
01281217,1074.34,596.689,IC683,tm1652
01281217,1120.48,3030.55,IC683,tm1652
01281236,1197.81,2786.39,MT9455,n3247
01281237,1190.08,1652.26,MT9455,n3247
01281237,1207.27,743.047,MT9455,n3247
01281237,1151.45,618.971,MT9455,n3247
01281238,1155.4,2991.09,MT9455,n3247
01281238,1199.88,676.166,MT9455,n3247
01281239,1140.54,130.274,MT9455,n3247
01281257,1148.27,565.564,FX1846,tm1846
01281258,1133.01,476.249,FX1846,tm1846
01281258,1034.12,1180.01,FX1846,tm1846
01281258,1173.06,283.852,FX1846,tm1846
01281300,1058.65,139.937,FX1846,tm1846
01281319,1142.28,1105.56,VC224,ok371
01281319,1181.88,686.522,VC224,ok371
01281319,1152.11,1085.05,VC224,ok371
01281320,1168.69,224.81,VC224,ok371
01281321,1185.89,989.065,VC224,ok371
01281321,1088.75,405.928,VC224,ok371
01281321,1087.34,377.472,VC224,ok371
01281443,1200.89,2702.49,VC125,ok325
01281443,1193.25,951.293,VC125,ok325
01281443,1192.24,818.87,VC125,ok325
01281444,1206.49,2328.12,VC125,ok325
01281444,1155.69,476.322,VC125,ok325
01281445,1124.46,876.89,VC125,ok325
01281445,1211.47,420.69,VC125,ok325
01281502,1141.85,4697.46,RB761,ok527
01281502,1114.28,2704.13,RB761,ok527
01281503,1192.77,2648.19,RB761,ok527
01281504,1171.67,1000.01,RB761,ok527
01281504,1126.53,579.602,RB761,ok527
01281523,1158.57,1446.72,RB799,ok594
01281523,1089.87,1917.06,RB799,ok594
01281523,1158.77,2826.05,RB799,ok594
01281524,1129.52,468.131,RB799,ok594
01281524,1138.36,2584.02,RB799,ok594
01281524,1191.64,1046.04,RB799,ok594
01281525,1206.69,987.448,RB799,ok594
01291219,987.583,1119.34,-N/A-,-N/A-
01291220,1030.71,1547.66,-N/A-,-N/A-
01291220,989.298,1254.14,-N/A-,-N/A-
01291239,925.849,2238.12,-N/A-,-N/A-
01291240,1123.83,1727.82,N2,-N/A-
01291240,962.842,111.016,-N/A-,-N/A-
01291304,1129.73,960.605,N2,-N/A-
01291305,1071.79,2784.11,-N/A-,-N/A-
01291305,1045.11,2133.99,-N/A-,-N/A-
01291322,1145.1,721.314,N2,-N/A-
01291323,1026.4,2479.8,-N/A-,-N/A-
01291326,961.178,1092.76,-N/A-,-N/A-
02031112,911.959,2365.84,-N/A-,-N/A-
02031113,1037.76,539.887,-N/A-,-N/A-
02031113,986.74,1361.99,-N/A-,-N/A-
02031129,965.381,978.424,-N/A-,-N/A-
02031130,1143.38,1058.9,N2,-N/A-
02031130,995.899,1140.06,-N/A-,-N/A-
02031152,1067.44,1205.01,N2,-N/A-
02031153,997.218,1395.61,-N/A-,-N/A-
02031153,1075.14,1551.2,VC40429,-N/A-
02031210,995.765,650.042,-N/A-,-N/A-
02031210,1010.2,762.156,VC40429,-N/A-
02031211,1147.74,1169.47,N2,-N/A-
02031229,976.673,646.503,-N/A-,-N/A-
02031230,995.977,630.407,-N/A-,-N/A-
02031230,1079.77,2367.31,VC40429,-N/A-
02031250,1050.55,3150.66,-N/A-,-N/A-
02031250,995.462,464.965,-N/A-,-N/A-
02031251,830.776,1343.21,-N/A-,-N/A-
02031309,694.279,1724.99,-N/A-,-N/A-
02031310,847.906,1320.06,-N/A-,-N/A-
02031310,1067.47,1248.69,-N/A-,-N/A-
02041044,805.899,920.48,HE130,su130
02041045,1089.46,1412.38,DA1674,ad1674
02041045,1107.55,278.536,FX1498,tm1498
02041046,1125.77,425.148,N2,-N/A-
02041046,936.879,421.796,CX2205,n2150
02041048,1235.16,1879.15,MT8504,md176
02041048,1101.33,725.048,RB2067,ok2730
02041049,996.165,2062.81,CX2205,n2150
02041049,1138.52,2415.71,MT2248,n1081
02041106,898.367,2052.95,RB2067,ok2730
02041108,1019.93,3696.95,MT2248,n1081
02041108,1047.48,656.189,DA1674,ad1674
02041108,1076.04,345.137,FX1498,tm1498
02041108,1014.77,606.77,HE130,su130
02041110,839.563,608.155,-N/A-,-N/A-
02041110,995.451,318.961,-N/A-,-N/A-
02041110,1106.97,585.885,-N/A-,-N/A-
02041111,1205.3,3212.76,N2,-N/A-
02041111,1001.57,727.003,CX2205,n2150
02041111,1217.76,2280.48,MT8504,md176
02041125,832.337,1106.06,CX2205,n2150
02041127,1083.63,1629.75,FX1498,tm1498
02041127,1119.4,1969.95,RB2067,ok2730
02041127,1229.29,2011.76,MT8504,md176
02041127,1144.08,57.271,HE130,su130
02041130,1105.14,2828.25,DA1674,ad1674
02041130,1060.91,2525.19,MT2248,n1081
02041130,1192.08,1540.12,N2,-N/A-
02041130,927.504,384.387,-N/A-,-N/A-
02041131,1061.55,872.105,-N/A-,-N/A-
02041131,1041.77,1586.58,-N/A-,-N/A-
02041144,935.932,2253.51,MT2248,n1081
02041145,1149.92,1867.13,N2,-N/A-
02041145,1012.2,90.7754,N2,-N/A-
02041145,1044.77,1428.91,N2,-N/A-
02041146,1070.95,1726.03,CX2205,n2150
02041146,1106.96,2032.05,RB2067,ok2730
02041146,1014.61,2843.0,HE130,su130
02041146,1193.11,1676.09,N2,-N/A-
02041149,1223.35,1988.46,MT8504,md176
02041149,1131.58,2706.4,DA1674,ad1674
02041149,1064.73,2638.02,FX1498,tm1498
02041151,944.912,2129.44,-N/A-,-N/A-
02041151,1010.06,668.273,-N/A-,-N/A-
02041151,1058.79,519.667,VC40429,-N/A-
02041205,954.205,2296.56,MT8504,md176
02041205,1102.58,1520.59,N2,-N/A-
02041205,1096.52,1812.42,N2,-N/A-
02041205,1082.11,887.389,N2,-N/A-
02041206,1131.68,3164.59,MT2248,n1081
02041207,1008.51,3639.62,DA1674,ad1674
02041207,1038.64,2443.06,CX2205,n2150
02041207,1078.4,715.28,RB2067,ok2730
02041209,1082.97,278.186,HE130,su130
02041209,1146.18,3378.56,N2,-N/A-
02041210,1172.07,2318.56,FX1498,tm1498
02041212,1088.21,1464.67,VC40429,-N/A-
02041212,1018.72,801.921,-N/A-,-N/A-
02041213,990.725,2069.31,-N/A-,-N/A-
02041225,905.054,858.428,N2,-N/A-
02041226,1070.65,415.76,N2,-N/A-
02041226,1219.22,561.728,MT8504,md176
02041226,1091.59,1039.94,N2,-N/A-
02041226,1057.47,1638.58,N2,-N/A-
02041227,1056.01,3017.67,FX1498,tm1498
02041227,1128.96,2700.21,MT2248,n1081
02041227,1022.26,2863.38,CX2205,n2150
02041229,988.844,673.069,-N/A-,-N/A-
02041229,1101.07,1802.69,RB2067,ok2730
02041229,1023.55,3285.41,DA1674,ad1674
02041230,1092.56,1077.34,N2,-N/A-
02041230,1129.97,1270.28,VC40429,-N/A-
02041230,1070.42,1088.1,HE130,su130
02041248,901.628,1141.04,DA1674,ad1674
02041250,1227.29,96.6486,MT8504,md176
02041250,1156.01,2731.71,N2,-N/A-
02041250,1067.98,820.54,MT2248,n1081
02041250,1005.43,480.466,HE130,su130
02041251,1092.22,905.242,N2,-N/A-
02041251,819.378,413.541,-N/A-,-N/A-
02041253,1089.45,2014.27,RB2067,ok2730
02041253,1044.92,3276.23,CX2205,n2150
02041253,1063.7,3886.0,FX1498,tm1498
02041307,881.866,1524.74,FX1498,tm1498
02041309,1070.07,2538.75,RB2067,ok2730
02041309,1256.2,1573.44,MT8504,md176
02041309,1057.21,969.835,N2,-N/A-
02041309,1138.4,3271.28,DA1674,ad1674
02041309,1279.82,662.401,N2,-N/A-
02041310,952.604,661.702,-N/A-,-N/A-
02041311,1159.4,3058.61,MT2248,n1081
02041312,1070.29,2191.68,CX2205,n2150
02041312,1132.24,2665.58,HE130,su130
02041459,714.473,37.1582,HE130,su130
02041500,1122.8,3752.54,FX1498,tm1498
02041501,948.352,3031.32,CX2205,n2150
02041501,1172.83,690.254,DA1674,ad1674
02041501,1074.17,2225.82,N2,-N/A-
02041503,1341.95,2503.71,MT8504,md176
02041503,1059.17,1762.27,RB2067,ok2730
02041504,1072.93,3142.37,MT2248,n1081
02051140,988.499,478.045,-N/A-,-N/A-
02051140,1169.95,1063.5,VC40429,-N/A-
02051140,941.602,1046.29,-N/A-,-N/A-
02051201,1092.67,1741.19,-N/A-,-N/A-
02051201,1092.34,784.162,N2,-N/A-
02051222,1126.75,1744.18,VC40429,-N/A-
02051222,1090.97,942.826,N2,-N/A-
02051223,928.142,321.026,-N/A-,-N/A-
02051249,932.502,668.654,-N/A-,-N/A-
02051250,1037.99,485.973,-N/A-,-N/A-
02051250,1114.71,430.263,N2,-N/A-
02051555,702.328,1403.61,N2,-N/A-
02051555,663.794,1586.99,N2,-N/A-
02051650,767.986,213.293,N2,-N/A-
02051716,747.242,1999.02,N2,-N/A-
02061125,903.47,336.628,-N/A-,-N/A-
02061125,1033.51,938.195,-N/A-,-N/A-
02061126,1058.17,2669.74,N2,-N/A-
02061149,937.074,867.34,-N/A-,-N/A-
02061149,988.622,3385.61,N2,-N/A-
02061150,1019.74,1177.69,-N/A-,-N/A-
02061211,988.757,1738.22,N2,-N/A-
02061211,1030.58,2797.99,-N/A-,-N/A-
02061230,868.536,337.338,-N/A-,-N/A-
02061230,1090.66,838.675,RB557,ok289
02061231,949.705,906.488,-N/A-,-N/A-
02061251,927.939,917.526,RB557,ok289
02061251,870.38,1236.74,-N/A-,-N/A-
02061252,955.252,1477.72,-N/A-,-N/A-
02061310,925.356,468.233,-N/A-,-N/A-
02061310,911.641,1120.77,-N/A-,-N/A-
02061311,1076.77,1048.77,RB557,ok289
02061515,987.959,371.928,-N/A-,-N/A-
02061515,959.006,102.666,-N/A-,-N/A-
02061516,884.618,2027.7,-N/A-,-N/A-
02061548,767.877,37.3115,-N/A-,-N/A-
02061548,1010.87,750.079,-N/A-,-N/A-
02081053,877.73,1611.01,RB2067,ok2730
02081055,1038.02,2216.84,CX2205,n2150
02081055,1119.26,1943.02,MT2248,n1081
02081056,1168.82,308.827,N2,-N/A-
02081056,1192.31,1316.37,MT8504,md176
02081058,1108.89,2048.97,VC2497,ok3265
02081058,1154.41,2036.71,RB1816,ok2349
02081058,1054.91,2213.39,RB1546,ok1859
02081116,1079.14,1466.54,RB2067,ok2730
02081117,1024.36,1515.76,CX2205,n2150
02081117,1062.66,1525.33,MT2248,n1081
02081117,1045.56,2293.81,RB1816,ok2349
02081119,1209.56,1938.78,MT8504,md176
02081119,1080.74,3135.3,N2,-N/A-
02081120,1106.41,1818.42,VC2497,ok3265
02081137,930.714,1740.7,MT8504,md176
02081139,1073.63,2724.3,RB1546,ok1859
02081139,973.598,2609.24,CX2205,n2150
02081139,1064.05,2329.32,RB2067,ok2730
02081141,1094.89,2268.62,MT2248,n1081
02081142,1167.87,2347.3,N2,-N/A-
02081142,1093.4,2489.07,RB1816,ok2349
02081156,874.073,3458.21,RB1816,ok2349
02081157,1067.52,3484.44,RB1546,ok1859
02081157,1274.96,2192.0,MT8504,md176
02081158,1197.57,2115.06,N2,-N/A-
02081158,1082.61,1660.59,RB2067,ok2730
02081200,1055.75,3120.14,MT2248,n1081
02081200,959.882,2099.43,CX2205,n2150
02081200,1071.73,2658.97,VC2497,ok3265
02081214,896.308,2925.77,VC2497,ok3265
02081216,1109.07,2212.29,RB1816,ok2349
02081216,1337.0,2370.57,MT8504,md176
02081216,1068.73,2596.86,RB1546,ok1859
02081216,1102.27,2431.56,MT2248,n1081
02081219,1157.26,1015.96,N2,-N/A-
02081219,909.688,1714.27,RB2067,ok2730
02081219,1039.99,2625.45,CX2205,n2150
02081234,968.426,2034.97,N2,-N/A-
02081236,1099.5,3275.77,RB1816,ok2349
02081236,970.966,2701.74,CX2205,n2150
02081236,1075.34,2631.41,VC2497,ok3265
02081236,1281.29,2650.2,MT8504,md176
02081238,1083.73,2687.26,RB1546,ok1859
02081238,1157.07,3212.53,MT2248,n1081
02081239,1134.1,3022.95,RB2067,ok2730
02081258,949.698,3606.14,MT2248,n1081
02081259,1080.76,2210.1,RB2067,ok2730
02081259,1086.78,3034.96,RB1816,ok2349
02081259,1110.24,2667.76,N2,-N/A-
02081259,1168.11,2754.54,VC2497,ok3265
02081302,1281.86,2155.32,MT8504,md176
02081302,984.459,3406.17,CX2205,n2150
02081302,1260.36,3129.07,RB1546,ok1859
02081459,1178.85,3222.7,MT2248,n1081
02081459,1209.18,2952.73,N2,-N/A-
02081500,1140.37,3031.97,VC2497,ok3265
02081501,1113.09,2431.86,RB1546,ok1859
02081502,1177.79,3666.98,RB1816,ok2349
02081502,1096.68,1342.67,RB2067,ok2730
02081502,1252.07,2990.82,MT8504,md176
02081519,910.557,3865.73,RB2067,ok2730
02081521,1205.96,409.844,MT8504,md176
02081521,1089.96,1161.82,MT2248,n1081
02081521,1198.64,3054.01,N2,-N/A-
02081523,1221.86,2337.15,RB1546,ok1859
02081523,1075.07,1950.03,VC2497,ok3265
02081524,1088.25,4971.76,RB1816,ok2349
02081545,923.25,4401.69,RB1546,ok1859
02081548,1185.12,3807.15,RB1546,ok1859
02081550,1246.91,4131.35,RB1546,ok1859
02081552,1045.92,2258.75,RB1546,ok1859
02081555,1075.23,2511.18,RB1546,ok1859
02081556,1067.73,5131.91,RB1546,ok1859
02081557,1100.35,4091.78,RB1546,ok1859
02081600,1067.29,2196.38,RB1546,ok1859
02081600,1323.92,1527.03,RB1546,ok1859
02081602,1136.64,3393.79,RB1546,ok1859
02081604,1104.51,3494.36,RB1546,ok1859
02081607,1085.83,3663.39,RB1546,ok1859
02081609,1014.28,4646.12,RB1546,ok1859
02081611,1240.72,2642.35,RB1546,ok1859
02081613,1110.81,1982.27,RB1546,ok1859
02091025,1027.16,2752.13,AQ2947,-N/A-
02091027,940.877,2127.88,AQ2935,nzIs29;e1068
02091028,1096.83,2540.28,AQ2947,-N/A-
02091028,1013.98,1588.18,N2,-N/A-
02091028,1038.83,401.405,CB1069,e1069
02091031,998.448,220.104,CB1069,e1069
02091031,1027.42,3620.75,AQ2936,nzIs29;e1069
02091051,929.74,4710.57,AQ2936,nzIs29;e1069
02091054,924.132,1347.07,AQ2935,nzIs29;e1068
02091054,988.338,226.477,CB1069,e1069
02091054,1069.16,540.315,N2,-N/A-
02091054,860.256,1854.21,N2,-N/A-
02091057,841.681,1650.26,AQ2935,nzIs29;e1068
02091057,1011.12,2257.99,AQ2947,-N/A-
02091058,1049.28,233.08,CB1069,e1069
02091113,979.642,2344.9,N2,-N/A-
02091116,1014.61,2752.77,CB1069,e1069
02091116,974.811,3201.1,N2,-N/A-
02091116,1044.46,1611.37,N2,-N/A-
02091116,978.645,119.276,AQ2936,nzIs29;e1069
02091119,1115.68,2228.77,AQ2947,-N/A-
02091119,973.084,1497.61,AQ2936,nzIs29;e1069
02091145,927.605,5029.97,AQ2935,nzIs29;e1068
02091147,1061.18,357.384,CB1069,e1069
02091148,1078.85,1962.68,AQ2947,-N/A-
02091148,946.652,3370.45,AQ2935,nzIs29;e1068
02091148,996.71,844.221,AQ2936,nzIs29;e1069
02091151,961.606,143.002,CB1069,e1069
02091151,1038.49,3457.73,AQ2935,nzIs29;e1068
02091152,1040.81,2319.59,N2,-N/A-
02091211,1041.14,497.97,CB1069,e1069
02091213,1061.1,1082.6,AQ2947,-N/A-
02091213,961.037,950.875,AQ2947,-N/A-
02091213,1074.71,5180.5,AQ2936,nzIs29;e1069
02091213,917.101,2838.7,AQ2936,nzIs29;e1069
02091217,1041.96,1259.82,AQ2947,-N/A-
02091217,1068.74,609.91,N2,-N/A-
02091217,1038.66,1375.63,N2,-N/A-
02091434,1000.39,253.808,-N/A-,-N/A-
02091434,1021.46,2099.38,-N/A-,-N/A-
02091435,1137.18,1543.31,N2,-N/A-
02091455,948.205,332.62,-N/A-,-N/A-
02091455,1163.47,1390.61,VC40429,-N/A-
02091459,1083.85,3924.62,N2,-N/A-
02091518,1125.54,3200.8,N2,-N/A-
02091518,1123.87,1509.77,-N/A-,-N/A-
02091535,1105.7,2392.35,VC40429,-N/A-
02091535,1047.24,660.237,-N/A-,-N/A-
02091535,975.479,784.376,-N/A-,-N/A-
02100933,534.431,96.992,-N/A-,-N/A-
02100934,535.977,1053.96,-N/A-,-N/A-
02100934,565.651,1073.97,-N/A-,-N/A-
02100936,532.697,1842.22,-N/A-,-N/A-
02100936,508.877,82.6517,-N/A-,-N/A-
02100936,669.746,31.3193,N2,-N/A-
02100936,957.951,429.742,N2,-N/A-
02100937,733.271,851.446,N2,-N/A-
02100937,981.392,1602.22,N2,-N/A-
02101238,1040.1,1999.44,-N/A-,-N/A-
02101239,918.868,3925.12,N2,-N/A-
02101241,1066.21,3061.56,-N/A-,-N/A-
02101241,1025.35,1523.08,-N/A-,-N/A-
02101416,979.277,303.675,-N/A-,-N/A-
02101416,989.213,384.721,N2,-N/A-
02101417,1114.77,867.87,VC40429,-N/A-
02101437,1063.34,2397.65,-N/A-,-N/A-
02101437,1071.11,1986.3,N2,-N/A-
02101437,1071.41,529.934,VC40429,-N/A-
02101455,1118.13,1362.54,VC40429,-N/A-
02101455,1029.87,1082.75,N2,-N/A-
02101455,940.988,1527.36,-N/A-,-N/A-
02101515,1015.84,1105.37,-N/A-,-N/A-
02101515,986.033,1831.26,-N/A-,-N/A-
02101515,1043.61,1286.05,N2,-N/A-
02131503,1096.67,527.002,N2,-N/A-
02131503,1023.51,486.82,-N/A-,-N/A-
02131520,979.764,1357.72,-N/A-,-N/A-
02131520,1087.45,6305.04,N2,-N/A-
02131540,1117.2,327.079,N2,-N/A-
02131540,1034.94,2020.64,RB557,ok289
02131540,995.707,2277.77,RB2005,ok2657
02131606,1063.49,1532.64,RB557,ok289
02131606,1028.55,2394.88,RB2005,ok2657
02131608,1042.45,800.168,-N/A-,-N/A-
02131626,1026.82,2186.4,-N/A-,-N/A-
02131626,938.711,118.229,RB2005,ok2657
02131645,1024.61,2615.8,-N/A-,-N/A-
02131645,1036.21,2877.82,-N/A-,-N/A-
02161445,1107.86,719.772,N2,-N/A-
02161446,1017.53,1014.95,-N/A-,-N/A-
02161446,990.919,301.834,-N/A-,-N/A-
02161504,937.118,1393.73,-N/A-,-N/A-
02161505,1110.22,1792.06,N2,-N/A-
02161505,1160.08,806.786,VC40429,-N/A-
02161525,982.388,1772.23,-N/A-,-N/A-
02161525,1155.62,1519.14,VC40429,-N/A-
02161526,1029.12,1466.33,-N/A-,-N/A-
02161546,1051.74,1410.01,-N/A-,-N/A-
02161546,1221.97,1003.31,VC40429,-N/A-
02161546,1090.04,1133.71,N2,-N/A-
02171058,853.554,2269.59,JU258,-N/A-
02171059,1075.13,3137.74,JU298,-N/A-
02171100,1182.22,1505.2,N2,-N/A-
02171100,1191.14,2633.7,JU440,-N/A-
02171102,1092.23,2866.71,CB4856,-N/A-
02171102,1040.0,2992.56,ED3054,-N/A-
02171102,995.109,2959.42,LSJ1,-N/A-
02171135,870.708,591.549,JU298,-N/A-
02171136,1061.65,2820.32,LSJ1,-N/A-
02171136,1033.25,2624.69,ED3054,-N/A-
02171136,1169.99,3021.67,ED3021,-N/A-
02171139,1130.36,3404.92,CB4856,-N/A-
02171139,1147.59,2376.76,N2,-N/A-
02171139,1080.0,2999.79,JU258,-N/A-
02171211,948.433,3121.44,ED3021,-N/A-
02171212,1052.09,2467.31,JU258,-N/A-
02171212,1083.73,3511.35,CB4856,-N/A-
02171212,1202.94,3138.91,JU440,-N/A-
02171215,1076.1,2988.32,ED3054,-N/A-
02171215,1057.68,2787.44,JU298,-N/A-
02171215,1169.64,1519.78,N2,-N/A-
02171246,897.473,3868.87,JU298,-N/A-
02171247,1173.5,3548.96,ED3021,-N/A-
02171248,1045.76,3243.18,LSJ1,-N/A-
02171248,1048.44,3717.6,ED3054,-N/A-
02171250,1071.01,3364.36,JU258,-N/A-
02171250,1076.42,3673.45,CB4856,-N/A-
02171251,1232.75,1417.57,N2,-N/A-
02171312,772.302,514.285,ED3054,-N/A-
02171605,899.163,3513.15,ED3021,-N/A-
02171607,1200.32,3334.9,JU440,-N/A-
02171607,1081.81,3436.46,JU258,-N/A-
02171610,1253.35,3234.74,N2,-N/A-
02171610,1111.86,3452.39,JU298,-N/A-
02171642,1108.01,3817.46,JU258,-N/A-
02171643,1233.53,3751.98,N2,-N/A-
02171643,1177.37,3217.09,JU440,-N/A-
02171645,1072.73,3550.95,LSJ1,-N/A-
02171645,1192.52,3937.86,ED3054,-N/A-
02171646,1098.62,3487.67,CB4856,-N/A-
02171701,936.838,453.613,JU258,-N/A-
02181110,938.463,733.519,RB557,ok289
02181110,914.635,337.683,RB2005,ok2657
02181110,1002.12,1642.62,-N/A-,-N/A-
02181129,891.768,414.726,RB2005,ok2657
02181129,965.093,2778.46,-N/A-,-N/A-
02181129,967.71,1178.46,-N/A-,-N/A-
02181150,893.221,828.297,-N/A-,-N/A-
02181150,1000.75,2658.76,-N/A-,-N/A-
02181150,972.438,927.726,-N/A-,-N/A-
02181211,973.707,883.073,-N/A-,-N/A-
02181211,1150.0,2389.58,N2,-N/A-
02181229,1105.86,2434.75,N2,-N/A-
02181229,810.888,1407.15,RB557,ok289
02181229,942.708,326.489,RB2005,ok2657
02181250,1096.73,1716.96,N2,-N/A-
02181250,833.802,163.356,RB2005,ok2657
02181435,1104.71,1122.14,N2,-N/A-
02181435,1089.55,1834.32,VC40429,-N/A-
02181436,937.609,434.38,-N/A-,-N/A-
02181454,1033.22,874.189,-N/A-,-N/A-
02181454,1087.95,1464.72,VC40429,-N/A-
02181455,1147.59,1056.18,N2,-N/A-
02181515,986.211,2675.67,-N/A-,-N/A-
02181516,943.968,1036.84,-N/A-,-N/A-
02181516,1142.49,644.352,VC40429,-N/A-
02181535,971.452,280.13,-N/A-,-N/A-
02181535,1034.75,1924.41,VC40429,-N/A-
02181535,1093.47,2500.45,N2,-N/A-
02190921,1151.37,887.32,N2,-N/A-
02190922,1098.47,1137.63,N2,-N/A-
02190922,1158.93,249.815,N2,-N/A-
02190922,1095.16,2582.33,N2,-N/A-
02190922,1230.08,1619.46,N2,-N/A-
02190923,1159.32,518.724,N2,-N/A-
